what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1393419176732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393419177737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393419178458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393419179394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393419184544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1393419186182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393419187244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393419187720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393419199991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393419200628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393421958866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393421959434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393421980467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393421984339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393421993031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393421995661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393421996658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393421996963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393421997585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393422003218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393422128782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393422129967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393422378539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393422378899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393425031603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393425032544
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393425033579
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393425033583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1393425033662
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1393425033871
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393425033871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1393425033939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393425034745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393425035906
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393425036102
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1393425036912
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1393425036917
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1393425036919
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1393425036936
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1393425036952
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1393425036962
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1393425036962
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1393425036962
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,22.3.0.v201310242005-887826,"overlay.com.android.ide.eclipse.adt.overlay",1393425036983
stopped,bundle,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.adt",1393425036983
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1393425036985
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1393425036987
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1393425037016
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1393425037016
